latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
32.97404,-92.1925,332.99,0.38,0.36,2026-03-01,1912,N20,nominal,2.0NRT,305.16,10.14,D
32.97733,-92.19321,339.44,0.38,0.36,2026-03-01,1912,N20,nominal,2.0NRT,303.65,10.14,D
33.2524,-90.42639,335.71,0.4,0.37,2026-03-01,1912,N20,nominal,2.0NRT,296.43,2.69,D
33.2518,-90.43063,331.43,0.4,0.37,2026-03-01,1912,N20,nominal,2.0NRT,296.35,3.7,D
33.25121,-90.43488,348.54,0.4,0.37,2026-03-01,1912,N20,nominal,2.0NRT,297.3,3.7,D
33.25635,-90.42281,341.56,0.4,0.37,2026-03-01,1912,N20,nominal,2.0NRT,298.24,5.22,D
33.06351,-91.85371,335,0.38,0.36,2026-03-01,1912,N20,nominal,2.0NRT,299.4,4,D
33.06289,-91.8578,331.17,0.38,0.36,2026-03-01,1912,N20,nominal,2.0NRT,301.29,3.85,D
31.04007,-102.22253,339.78,0.38,0.59,2026-03-01,1912,N20,nominal,2.0NRT,305.51,1.68,D
33.4903,-91.20509,333.7,0.39,0.36,2026-03-01,1912,N20,nominal,2.0NRT,299.65,4.12,D
31.26725,-103.08773,346.82,0.42,0.61,2026-03-01,1912,N20,nominal,2.0NRT,311.08,2.44,D
31.26707,-103.08536,335.63,0.42,0.61,2026-03-01,1912,N20,low,2.0NRT,308.21,1.16,D
31.49943,-102.17992,348.03,0.37,0.58,2026-03-01,1912,N20,nominal,2.0NRT,306.59,2.6,D
34.04793,-88.47379,340.79,0.46,0.39,2026-03-01,1912,N20,nominal,2.0NRT,288.92,6.39,D
31.59061,-102.46407,338.27,0.38,0.59,2026-03-01,1912,N20,nominal,2.0NRT,305.77,1.35,D
30.86843,-105.38599,333.78,0.58,0.7,2026-03-01,1912,N20,nominal,2.0NRT,307.19,2.12,D
31.68241,-102.22424,339.01,0.36,0.58,2026-03-01,1912,N20,nominal,2.0NRT,304.56,1.72,D
31.68222,-102.22533,340.37,0.36,0.58,2026-03-01,1912,N20,nominal,2.0NRT,304.66,1.6,D
31.72681,-102.2923,346.97,0.37,0.58,2026-03-01,1912,N20,nominal,2.0NRT,307.42,3.05,D
33.51127,-94.02564,331.64,0.41,0.37,2026-03-01,1912,N20,nominal,2.0NRT,296.54,1.83,D
34.55045,-87.18105,325.3,0.53,0.42,2026-03-01,1912,N20,nominal,2.0NRT,282.75,2.16,D
34.55201,-87.18279,325.73,0.53,0.42,2026-03-01,1912,N20,nominal,2.0NRT,282.64,2.53,D
34.63752,-87.0833,337.51,0.54,0.42,2026-03-01,1912,N20,nominal,2.0NRT,296.53,9.86,D
34.67806,-87.40341,326.76,0.52,0.42,2026-03-01,1912,N20,nominal,2.0NRT,292.98,2.3,D
33.95572,-92.94627,326.03,0.39,0.36,2026-03-01,1912,N20,nominal,2.0NRT,287.08,2.32,D
31.81566,-104.3232,337.77,0.48,0.64,2026-03-01,1912,N20,nominal,2.0NRT,308.56,1.64,D
34.00223,-94.25185,331.02,0.41,0.37,2026-03-01,1912,N20,nominal,2.0NRT,297.98,3.01,D
31.81443,-104.32453,335.89,0.48,0.64,2026-03-01,1912,N20,low,2.0NRT,308.86,1.7,D
34.15466,-94.22472,333.58,0.41,0.37,2026-03-01,1912,N20,nominal,2.0NRT,294.68,2.48,D
34.08555,-94.64703,330.9,0.42,0.37,2026-03-01,1912,N20,nominal,2.0NRT,297.85,4.09,D
35.09093,-87.79496,335.02,0.5,0.41,2026-03-01,1912,N20,nominal,2.0NRT,291.55,14.28,D
35.09029,-87.80051,342.18,0.5,0.41,2026-03-01,1912,N20,nominal,2.0NRT,298.85,14.28,D
35.09468,-87.79561,333.9,0.5,0.41,2026-03-01,1912,N20,nominal,2.0NRT,287.84,14.28,D
35.09404,-87.80115,344.45,0.5,0.41,2026-03-01,1912,N20,nominal,2.0NRT,293.73,14.28,D
34.61016,-92.10788,330.28,0.38,0.36,2026-03-01,1912,N20,nominal,2.0NRT,287.21,1.97,D
32.09527,-104.29152,339.06,0.47,0.64,2026-03-01,1912,N20,low,2.0NRT,311.44,3.74,D
34.13205,-95.31171,332.86,0.44,0.38,2026-03-01,1912,N20,nominal,2.0NRT,297.02,7.61,D
34.31248,-94.47889,345.88,0.41,0.37,2026-03-01,1912,N20,nominal,2.0NRT,295.57,8.29,D
34.31171,-94.4833,332.37,0.41,0.37,2026-03-01,1912,N20,nominal,2.0NRT,292.98,8.29,D
34.19206,-95.32549,328.56,0.44,0.38,2026-03-01,1912,N20,nominal,2.0NRT,294.04,2.1,D
35.31212,-88.53751,335.59,0.47,0.4,2026-03-01,1912,N20,nominal,2.0NRT,297.48,6.41,D
35.31576,-88.53815,327.67,0.47,0.4,2026-03-01,1912,N20,nominal,2.0NRT,293.56,6.41,D
34.18798,-96.2951,338.82,0.47,0.4,2026-03-01,1912,N20,nominal,2.0NRT,295.25,5.7,D
34.18794,-96.29773,334.74,0.47,0.4,2026-03-01,1912,N20,nominal,2.0NRT,294.48,3.9,D
32.65644,-103.48013,335.09,0.41,0.6,2026-03-01,1912,N20,nominal,2.0NRT,306.55,1.47,D
35.5156,-88.41789,325.42,0.48,0.4,2026-03-01,1912,N20,nominal,2.0NRT,292.74,2.27,D
34.38546,-96.05063,340.98,0.46,0.39,2026-03-01,1912,N20,nominal,2.0NRT,297.37,4.78,D
34.44955,-95.8429,337.16,0.45,0.39,2026-03-01,1912,N20,nominal,2.0NRT,292.96,4.6,D
34.44688,-95.85749,330.65,0.45,0.39,2026-03-01,1912,N20,nominal,2.0NRT,292.96,5.58,D
34.45306,-95.8438,329.7,0.45,0.39,2026-03-01,1912,N20,nominal,2.0NRT,289.65,4.6,D
34.61695,-95.12032,333.99,0.42,0.38,2026-03-01,1912,N20,nominal,2.0NRT,296.55,3.45,D
34.61792,-95.13494,328.41,0.42,0.38,2026-03-01,1912,N20,low,2.0NRT,298.55,3.28,D
34.63202,-95.09586,330.09,0.42,0.38,2026-03-01,1912,N20,nominal,2.0NRT,297.43,3.86,D
34.62716,-95.12318,329.85,0.42,0.38,2026-03-01,1912,N20,nominal,2.0NRT,298.34,3.04,D
34.63624,-95.09222,343.35,0.42,0.38,2026-03-01,1912,N20,nominal,2.0NRT,296.94,6.07,D
34.63543,-95.09676,326.45,0.42,0.38,2026-03-01,1912,N20,low,2.0NRT,300.22,5.15,D
34.63462,-95.1013,338.92,0.42,0.38,2026-03-01,1912,N20,nominal,2.0NRT,301.45,5.15,D
34.63966,-95.09309,341.15,0.42,0.38,2026-03-01,1912,N20,nominal,2.0NRT,296.62,6.07,D
34.50328,-95.96666,337.56,0.45,0.39,2026-03-01,1912,N20,nominal,2.0NRT,296.55,9.55,D
34.50238,-95.97156,334.6,0.45,0.39,2026-03-01,1912,N20,nominal,2.0NRT,299.57,9.55,D
34.50591,-95.9725,334.87,0.45,0.39,2026-03-01,1912,N20,nominal,2.0NRT,297.55,14.64,D
34.67907,-95.27522,337.24,0.43,0.38,2026-03-01,1912,N20,nominal,2.0NRT,296.71,4.16,D
35.44159,-90.40112,352.48,0.41,0.37,2026-03-01,1912,N20,nominal,2.0NRT,284,38.45,D
35.44098,-90.40561,341.51,0.41,0.37,2026-03-01,1912,N20,nominal,2.0NRT,295.52,51.36,D
34.68331,-95.27157,337.47,0.43,0.38,2026-03-01,1912,N20,nominal,2.0NRT,293.96,3.46,D
34.6825,-95.27618,333.81,0.43,0.38,2026-03-01,1912,N20,nominal,2.0NRT,294.83,3.46,D
35.44438,-90.40629,344.27,0.41,0.37,2026-03-01,1912,N20,nominal,2.0NRT,290.91,51.36,D
34.93945,-93.86791,334.68,0.39,0.37,2026-03-01,1912,N20,nominal,2.0NRT,285.59,4.33,D
34.7061,-95.24401,342.47,0.43,0.38,2026-03-01,1912,N20,nominal,2.0NRT,298.93,5.33,D
18.03356,-100.271,331.63,0.64,0.72,2026-03-01,2048,N20,low,2.0NRT,303.15,8.03,D
17.93023,-102.20502,332.97,0.47,0.64,2026-03-01,2048,N20,nominal,2.0NRT,300.31,5.82,D
18.28762,-99.17822,336.32,0.76,0.77,2026-03-01,2048,N20,low,2.0NRT,307.34,8.17,D
18.30258,-99.49882,337.17,0.72,0.76,2026-03-01,2048,N20,nominal,2.0NRT,306.67,2.73,D
18.28396,-99.18423,339.33,0.76,0.77,2026-03-01,2048,N20,low,2.0NRT,309.94,12.96,D
18.30145,-99.49857,335.72,0.72,0.76,2026-03-01,2048,N20,nominal,2.0NRT,306.27,3.34,D
18.73416,-99.25829,342.94,0.76,0.77,2026-03-01,2048,N20,nominal,2.0NRT,304.64,8.37,D
18.73355,-99.26543,336.74,0.76,0.77,2026-03-01,2048,N20,nominal,2.0NRT,305.92,11.29,D
18.7311,-99.25744,332.25,0.76,0.77,2026-03-01,2048,N20,low,2.0NRT,304.42,5.56,D
18.73054,-99.2646,344.29,0.76,0.77,2026-03-01,2048,N20,nominal,2.0NRT,306.24,5.56,D
19.11286,-99.55013,333.27,0.73,0.76,2026-03-01,2048,N20,low,2.0NRT,308.16,9.81,D
19.12002,-99.5491,352.12,0.73,0.76,2026-03-01,2048,N20,nominal,2.0NRT,308.93,12.78,D
19.11838,-99.54883,367,0.74,0.76,2026-03-01,2048,N20,high,2.0NRT,308.67,17.82,D
19.17583,-99.53857,354.36,0.74,0.76,2026-03-01,2048,N20,nominal,2.0NRT,309.98,14.85,D
18.9921,-102.52823,367,0.46,0.64,2026-03-01,2048,N20,high,2.0NRT,302.11,12.57,D
19.268,-99.42157,349.67,0.75,0.77,2026-03-01,2048,N20,nominal,2.0NRT,303.59,12.82,D
18.998,-102.52876,346.14,0.46,0.64,2026-03-01,2048,N20,nominal,2.0NRT,302.07,5.46,D
18.99587,-102.55106,335.81,0.46,0.64,2026-03-01,2048,N20,nominal,2.0NRT,304.33,5.09,D
19.29676,-99.76488,343.06,0.71,0.75,2026-03-01,2048,N20,nominal,2.0NRT,307.15,6.85,D
19.0477,-102.62756,338.6,0.46,0.63,2026-03-01,2048,N20,nominal,2.0NRT,299.96,4.24,D
19.04727,-102.63196,337.93,0.46,0.63,2026-03-01,2048,N20,nominal,2.0NRT,300.14,4.24,D
19.32408,-99.69024,367,0.72,0.76,2026-03-01,2048,N20,high,2.0NRT,303.91,19.26,D
19.32351,-99.69705,356.45,0.72,0.76,2026-03-01,2048,N20,nominal,2.0NRT,310.37,19.26,D
19.04682,-102.63021,353.54,0.46,0.63,2026-03-01,2048,N20,nominal,2.0NRT,300.99,7.32,D
19.29629,-99.76488,342.61,0.72,0.75,2026-03-01,2048,N20,nominal,2.0NRT,306.31,10.32,D
19.32313,-99.69019,367,0.72,0.76,2026-03-01,2048,N20,high,2.0NRT,303.59,25.39,D
19.3226,-99.69707,367,0.72,0.76,2026-03-01,2048,N20,high,2.0NRT,309.32,31.11,D
19.06247,-102.77721,331.37,0.45,0.63,2026-03-01,2048,N20,nominal,2.0NRT,300.25,1.28,D
19.17517,-102.22182,347.7,0.49,0.65,2026-03-01,2048,N20,nominal,2.0NRT,299.33,8.77,D
19.1747,-102.22681,333.21,0.49,0.65,2026-03-01,2048,N20,nominal,2.0NRT,300.12,7.68,D
19.17696,-102.22668,356.15,0.49,0.65,2026-03-01,2048,N20,nominal,2.0NRT,301.73,10.93,D
19.00591,-104.2568,340.57,0.36,0.57,2026-03-01,2048,N20,nominal,2.0NRT,296.78,2.3,D
19.46228,-99.782,333.78,0.72,0.75,2026-03-01,2048,N20,low,2.0NRT,308.46,5.78,D
19.51605,-100.48661,333.69,0.64,0.72,2026-03-01,2048,N20,nominal,2.0NRT,301.76,3.65,D
19.74231,-99.23873,367,0.78,0.78,2026-03-01,2048,N20,high,2.0NRT,305.27,49.96,D
19.74167,-99.24693,347.07,0.78,0.78,2026-03-01,2048,N20,nominal,2.0NRT,301.32,49.96,D
19.74944,-99.24004,367,0.78,0.78,2026-03-01,2048,N20,high,2.0NRT,304.14,49.96,D
19.74873,-99.24913,343.09,0.78,0.78,2026-03-01,2048,N20,nominal,2.0NRT,305.95,49.96,D
19.74531,-99.23811,367,0.78,0.78,2026-03-01,2048,N20,high,2.0NRT,305.64,107.7,D
19.76854,-99.8722,345.1,0.71,0.75,2026-03-01,2048,N20,nominal,2.0NRT,309.85,6.04,D
19.78594,-100.00231,367,0.7,0.75,2026-03-01,2048,N20,high,2.0NRT,307.58,25.49,D
19.80163,-99.80865,345.51,0.72,0.75,2026-03-01,2048,N20,nominal,2.0NRT,304.03,15.26,D
19.88958,-99.24467,367,0.78,0.78,2026-03-01,2048,N20,high,2.0NRT,308.56,18.5,D
19.88901,-99.25186,354.27,0.78,0.78,2026-03-01,2048,N20,nominal,2.0NRT,311.49,39.52,D
19.89731,-99.23869,346.71,0.78,0.78,2026-03-01,2048,N20,nominal,2.0NRT,309.11,18.5,D
19.89676,-99.24558,356.41,0.78,0.78,2026-03-01,2048,N20,nominal,2.0NRT,310.53,18.5,D
19.78601,-100.00472,367,0.7,0.75,2026-03-01,2048,N20,high,2.0NRT,308.62,21.85,D
19.80053,-99.8103,350.81,0.72,0.76,2026-03-01,2048,N20,nominal,2.0NRT,304.88,6.68,D
19.89209,-99.24643,367,0.78,0.78,2026-03-01,2048,N20,high,2.0NRT,313.41,34.98,D
19.62202,-102.50684,367,0.47,0.64,2026-03-01,2048,N20,high,2.0NRT,299.93,11.25,D
19.89261,-99.2394,345.22,0.78,0.78,2026-03-01,2048,N20,nominal,2.0NRT,308.65,22.33,D
19.89156,-99.2536,346.43,0.78,0.78,2026-03-01,2048,N20,nominal,2.0NRT,313.13,34.98,D
19.87524,-100.43366,338,0.65,0.73,2026-03-01,2048,N20,nominal,2.0NRT,308.9,2.7,D
20.03115,-99.26492,336.39,0.78,0.78,2026-03-01,2048,N20,nominal,2.0NRT,303.64,6.93,D
20.04392,-99.28752,352.35,0.78,0.78,2026-03-01,2048,N20,nominal,2.0NRT,306.59,14.93,D
19.78044,-102.58327,334.6,0.47,0.64,2026-03-01,2048,N20,nominal,2.0NRT,297.08,3.84,D
19.78003,-102.5876,333.87,0.47,0.64,2026-03-01,2048,N20,nominal,2.0NRT,295.58,3.84,D
19.97845,-100.53309,340.42,0.65,0.73,2026-03-01,2048,N20,nominal,2.0NRT,310.98,6.94,D
20.0465,-99.2888,367,0.78,0.78,2026-03-01,2048,N20,high,2.0NRT,308.16,19.98,D
19.784,-102.58737,352.77,0.47,0.64,2026-03-01,2048,N20,nominal,2.0NRT,298.01,10.95,D
19.97482,-100.53561,349.44,0.65,0.73,2026-03-01,2048,N20,nominal,2.0NRT,311.84,7.6,D
19.9823,-100.8588,337.86,0.62,0.71,2026-03-01,2048,N20,nominal,2.0NRT,309.87,14.38,D
19.98181,-100.86475,352.58,0.61,0.71,2026-03-01,2048,N20,nominal,2.0NRT,311.62,13.75,D
19.98935,-100.85373,367,0.62,0.71,2026-03-01,2048,N20,high,2.0NRT,312.94,20.31,D
19.98885,-100.85986,340.55,0.62,0.71,2026-03-01,2048,N20,nominal,2.0NRT,314.06,20.31,D
19.98835,-100.86586,355.59,0.61,0.71,2026-03-01,2048,N20,nominal,2.0NRT,317.66,49.87,D
19.97043,-101.08112,338.3,0.6,0.7,2026-03-01,2048,N20,nominal,2.0NRT,304.63,5.9,D
20.13316,-99.57351,367,0.75,0.77,2026-03-01,2048,N20,high,2.0NRT,307.26,18.45,D
20.01749,-101.06673,367,0.6,0.7,2026-03-01,2048,N20,high,2.0NRT,300.97,78.57,D
20.11809,-100.02853,351.48,0.7,0.75,2026-03-01,2048,N20,nominal,2.0NRT,307.23,12.81,D
20.12016,-100.2545,336.22,0.68,0.74,2026-03-01,2048,N20,nominal,2.0NRT,308.25,7.06,D
20.04239,-101.15549,338.61,0.59,0.7,2026-03-01,2048,N20,low,2.0NRT,311.97,10.46,D
19.73473,-104.36098,367,0.36,0.57,2026-03-01,2048,N20,high,2.0NRT,302.62,7.8,D
20.12633,-100.26264,342.8,0.68,0.74,2026-03-01,2048,N20,nominal,2.0NRT,311.44,12.57,D
20.13065,-99.57283,367,0.75,0.77,2026-03-01,2048,N20,high,2.0NRT,305.89,20.93,D
20.01765,-101.06762,367,0.6,0.7,2026-03-01,2048,N20,high,2.0NRT,300.92,49.1,D
19.73424,-104.36121,367,0.36,0.57,2026-03-01,2048,N20,high,2.0NRT,302.56,6.31,D
20.11843,-100.02833,353.77,0.7,0.75,2026-03-01,2048,N20,nominal,2.0NRT,307.98,11.04,D
20.09191,-100.46452,337.78,0.66,0.73,2026-03-01,2048,N20,low,2.0NRT,309.23,9.12,D
20.0431,-101.15678,337.31,0.59,0.7,2026-03-01,2048,N20,low,2.0NRT,311.59,7.29,D
20.12185,-100.25492,336.52,0.68,0.74,2026-03-01,2048,N20,low,2.0NRT,307.92,4.94,D
20.12806,-100.26337,340.32,0.68,0.74,2026-03-01,2048,N20,nominal,2.0NRT,309.44,5.66,D
20.18697,-99.58233,367,0.75,0.77,2026-03-01,2048,N20,high,2.0NRT,307.44,18.83,D
20.17173,-99.87776,347.18,0.72,0.75,2026-03-01,2048,N20,nominal,2.0NRT,310.95,9.2,D
20.15821,-101.34549,335.86,0.57,0.69,2026-03-01,2048,N20,low,2.0NRT,307.99,5.28,D
20.12725,-102.5838,367,0.48,0.64,2026-03-01,2048,N20,high,2.0NRT,295.57,14.5,D
20.24594,-101.47593,367,0.56,0.69,2026-03-01,2048,N20,high,2.0NRT,311.86,15.2,D
20.25053,-101.42146,339.15,0.57,0.69,2026-03-01,2048,N20,nominal,2.0NRT,308.41,6.19,D
20.37813,-100.3526,367,0.67,0.74,2026-03-01,2048,N20,high,2.0NRT,310.61,21.89,D
20.37995,-100.35184,339.74,0.67,0.74,2026-03-01,2048,N20,nominal,2.0NRT,307.98,11.07,D
20.37952,-100.35764,350.87,0.67,0.74,2026-03-01,2048,N20,nominal,2.0NRT,310.82,11.07,D
20.40519,-100.81364,347.35,0.63,0.72,2026-03-01,2048,N20,nominal,2.0NRT,311.89,7.1,D
20.3601,-101.66753,337.4,0.55,0.68,2026-03-01,2048,N20,nominal,2.0NRT,311.95,3.39,D
20.49816,-100.2434,367,0.68,0.74,2026-03-01,2048,N20,high,2.0NRT,307.92,22.55,D
20.33969,-102.17963,349.05,0.51,0.66,2026-03-01,2048,N20,nominal,2.0NRT,305.79,7.63,D
20.46468,-101.20578,367,0.59,0.7,2026-03-01,2048,N20,high,2.0NRT,314.39,30.84,D
20.34033,-102.18169,342.75,0.51,0.66,2026-03-01,2048,N20,nominal,2.0NRT,308.13,3.27,D
20.49938,-100.24326,367,0.68,0.74,2026-03-01,2048,N20,high,2.0NRT,309.37,10.36,D
20.49883,-100.2509,336.59,0.68,0.74,2026-03-01,2048,N20,nominal,2.0NRT,306.23,10.36,D
20.45924,-101.20053,336.9,0.59,0.7,2026-03-01,2048,N20,nominal,2.0NRT,302.95,15.2,D
20.46524,-101.207,367,0.59,0.7,2026-03-01,2048,N20,high,2.0NRT,314.94,15.2,D
20.37933,-102.7658,367,0.47,0.64,2026-03-01,2048,N20,high,2.0NRT,307.96,6.04,D
20.57284,-101.1722,338.66,0.6,0.7,2026-03-01,2048,N20,nominal,2.0NRT,307.57,3.53,D
20.57981,-101.16699,367,0.6,0.7,2026-03-01,2048,N20,high,2.0NRT,311.41,9.94,D
20.70531,-100.35431,355.69,0.68,0.74,2026-03-01,2048,N20,nominal,2.0NRT,307.28,13.68,D
20.71705,-100.54675,340.18,0.66,0.73,2026-03-01,2048,N20,nominal,2.0NRT,308.6,7.34,D
20.70701,-100.35469,355.82,0.68,0.74,2026-03-01,2048,N20,nominal,2.0NRT,307.9,12.06,D
20.71317,-100.54689,338.59,0.66,0.73,2026-03-01,2048,N20,nominal,2.0NRT,311.24,8.49,D
20.52141,-103.44023,337.03,0.42,0.61,2026-03-01,2048,N20,low,2.0NRT,311.66,6.02,D
20.67738,-102.29448,341.63,0.51,0.66,2026-03-01,2048,N20,nominal,2.0NRT,312.32,8.32,D
20.62605,-103.08011,342.17,0.45,0.63,2026-03-01,2048,N20,nominal,2.0NRT,304.68,10.2,D
20.63183,-103.08092,356.18,0.45,0.63,2026-03-01,2048,N20,low,2.0NRT,279.66,10.2,D
20.82771,-101.90903,342.64,0.54,0.68,2026-03-01,2048,N20,nominal,2.0NRT,309.21,4.24,D
20.92303,-101.6073,349.12,0.56,0.69,2026-03-01,2048,N20,nominal,2.0NRT,310.4,8.83,D
21.05117,-100.29702,336.5,0.69,0.74,2026-03-01,2048,N20,nominal,2.0NRT,304.35,7.7,D
20.92568,-101.60509,337.8,0.56,0.69,2026-03-01,2048,N20,nominal,2.0NRT,307.93,5.77,D
20.92526,-101.61035,336.71,0.56,0.69,2026-03-01,2048,N20,nominal,2.0NRT,310.15,6.78,D
20.7889,-103.36001,333.28,0.43,0.62,2026-03-01,2048,N20,nominal,2.0NRT,303.2,3.82,D
21.05181,-100.29888,346.98,0.69,0.74,2026-03-01,2048,N20,nominal,2.0NRT,306.08,8.17,D
21.05639,-101.83973,353.78,0.55,0.68,2026-03-01,2050,N20,nominal,2.0NRT,308.05,5.68,D
21.27282,-101.84145,351.11,0.55,0.68,2026-03-01,2050,N20,nominal,2.0NRT,310.52,6.39,D
21.33681,-101.83459,334.55,0.55,0.68,2026-03-01,2050,N20,low,2.0NRT,304.85,6.97,D
21.34312,-101.83497,355.35,0.55,0.68,2026-03-01,2050,N20,nominal,2.0NRT,304.22,6.97,D
21.34023,-101.83543,367,0.55,0.68,2026-03-01,2050,N20,high,2.0NRT,307.96,12.8,D
21.45411,-102.11679,342.24,0.53,0.67,2026-03-01,2050,N20,nominal,2.0NRT,307.76,6.34,D
21.53133,-101.23505,339.77,0.6,0.71,2026-03-01,2050,N20,low,2.0NRT,313.35,5.77,D
21.54853,-101.43029,338.55,0.59,0.7,2026-03-01,2050,N20,low,2.0NRT,311.33,2.79,D
21.84901,-100.95898,367,0.63,0.72,2026-03-01,2050,N20,high,2.0NRT,304.22,18.36,D
21.84952,-100.95267,354.97,0.63,0.72,2026-03-01,2050,N20,nominal,2.0NRT,301.78,23.41,D
21.84851,-100.96529,342.37,0.63,0.72,2026-03-01,2050,N20,nominal,2.0NRT,299.96,18.36,D
21.85329,-100.95568,367,0.63,0.72,2026-03-01,2050,N20,high,2.0NRT,307.4,73.99,D
21.85376,-100.94936,345.01,0.63,0.72,2026-03-01,2050,N20,nominal,2.0NRT,301.82,16.54,D
21.85283,-100.96199,356.5,0.63,0.72,2026-03-01,2050,N20,nominal,2.0NRT,312.14,73.99,D
21.85236,-100.96832,207.93,0.63,0.72,2026-03-01,2050,N20,low,2.0NRT,319.16,211.34,D
21.86041,-100.95005,367,0.63,0.72,2026-03-01,2050,N20,high,2.0NRT,304.4,16.54,D
21.85994,-100.95639,367,0.63,0.72,2026-03-01,2050,N20,high,2.0NRT,303.23,73.99,D
21.85947,-100.96273,367,0.63,0.72,2026-03-01,2050,N20,high,2.0NRT,302.19,73.99,D
21.86136,-100.93732,350,0.64,0.72,2026-03-01,2050,N20,nominal,2.0NRT,307.23,15.22,D
21.86088,-100.9437,341.79,0.64,0.72,2026-03-01,2050,N20,nominal,2.0NRT,302.54,16.54,D
21.86754,-100.94435,337.54,0.64,0.72,2026-03-01,2050,N20,nominal,2.0NRT,303.73,5.33,D
21.86706,-100.95074,349.98,0.63,0.72,2026-03-01,2050,N20,nominal,2.0NRT,301.27,5.33,D
21.90053,-101.29023,337.18,0.6,0.71,2026-03-01,2050,N20,low,2.0NRT,308.42,4.43,D
22.00405,-101.73065,344.1,0.57,0.69,2026-03-01,2050,N20,nominal,2.0NRT,309.48,4.12,D
22.13626,-102.25499,335.31,0.53,0.67,2026-03-01,2050,N20,low,2.0NRT,309.32,5.76,D
22.13504,-102.25822,347.05,0.53,0.67,2026-03-01,2050,N20,nominal,2.0NRT,309.4,6.06,D
22.24027,-101.96333,367,0.55,0.68,2026-03-01,2050,N20,high,2.0NRT,305.82,28.88,D
22.23989,-101.96798,352.34,0.55,0.68,2026-03-01,2050,N20,nominal,2.0NRT,314.66,30.08,D
22.2395,-101.97283,343.07,0.55,0.68,2026-03-01,2050,N20,nominal,2.0NRT,309.45,30.08,D
21.97236,-105.15011,332.44,0.34,0.56,2026-03-01,2050,N20,nominal,2.0NRT,302.15,1.4,D
22.40185,-105.28986,332.66,0.34,0.56,2026-03-01,2050,N20,nominal,2.0NRT,301.43,1.72,D
22.50833,-105.39547,347.24,0.33,0.55,2026-03-01,2050,N20,nominal,2.0NRT,303.9,4.28,D
22.50803,-105.39861,340.33,0.33,0.55,2026-03-01,2050,N20,nominal,2.0NRT,307.09,4.75,D
23.01454,-102.40263,367,0.53,0.67,2026-03-01,2050,N20,high,2.0NRT,311.84,15.22,D
23.00963,-102.46515,349.48,0.52,0.67,2026-03-01,2050,N20,nominal,2.0NRT,315.43,7.3,D
23.09525,-102.86467,345.61,0.49,0.65,2026-03-01,2050,N20,nominal,2.0NRT,308.98,6.81,D
23.15544,-102.94194,338.73,0.49,0.65,2026-03-01,2050,N20,nominal,2.0NRT,312.71,4.26,D
23.15872,-102.69685,338.28,0.51,0.66,2026-03-01,2050,N20,low,2.0NRT,309.91,4.95,D
22.98238,-104.86787,332.34,0.36,0.58,2026-03-01,2050,N20,nominal,2.0NRT,305.24,2.63,D
23.16519,-103.1489,348.57,0.47,0.64,2026-03-01,2050,N20,nominal,2.0NRT,309.14,6.64,D
23.24487,-102.91461,367,0.49,0.65,2026-03-01,2050,N20,high,2.0NRT,314.26,12.55,D
23.24525,-102.9101,355.83,0.49,0.65,2026-03-01,2050,N20,nominal,2.0NRT,314.19,12.55,D
23.24141,-102.91172,367,0.49,0.65,2026-03-01,2050,N20,high,2.0NRT,313.18,10.04,D
23.24743,-102.91223,340.71,0.49,0.65,2026-03-01,2050,N20,nominal,2.0NRT,313.51,10.04,D
23.24708,-102.9168,341.29,0.49,0.65,2026-03-01,2050,N20,nominal,2.0NRT,310.87,12.01,D
23.1596,-105.07671,334.87,0.36,0.57,2026-03-01,2050,N20,nominal,2.0NRT,301.94,2.11,D
23.61415,-99.7703,338.48,0.79,0.78,2026-03-01,2050,N20,nominal,2.0NRT,297.59,10.88,D
24.51275,-104.77161,367,0.39,0.59,2026-03-01,2050,N20,high,2.0NRT,312.04,23.56,D
24.51242,-104.77546,344.66,0.39,0.59,2026-03-01,2050,N20,nominal,2.0NRT,319.32,23.56,D
24.33595,-107.389,340.7,0.52,0.5,2026-03-01,2050,N20,nominal,2.0NRT,300.11,4.19,D
24.49142,-107.36864,356.05,0.52,0.5,2026-03-01,2050,N20,nominal,2.0NRT,308.24,18.68,D
25.59106,-99.93082,332.26,0.79,0.78,2026-03-01,2050,N20,nominal,2.0NRT,295.39,5.65,D
25.49558,-102.27007,354.18,0.57,0.69,2026-03-01,2050,N20,nominal,2.0NRT,313.3,5.48,D
25.52989,-101.41094,337.76,0.64,0.72,2026-03-01,2050,N20,low,2.0NRT,309.58,4.11,D
25.49744,-102.27009,348.96,0.57,0.69,2026-03-01,2050,N20,nominal,2.0NRT,313.48,6.83,D
25.77208,-100.29577,330.23,0.76,0.77,2026-03-01,2050,N20,nominal,2.0NRT,294.43,4,D
25.98544,-109.23421,342.17,0.42,0.45,2026-03-01,2050,N20,nominal,2.0NRT,308.82,4.41,D
25.98497,-109.23842,344.01,0.42,0.45,2026-03-01,2050,N20,nominal,2.0NRT,310.99,5.55,D
28.09132,-106.29514,367,0.34,0.56,2026-03-01,2050,N20,high,2.0NRT,312.33,6.16,D
28.09161,-106.29163,343.42,0.34,0.56,2026-03-01,2050,N20,nominal,2.0NRT,310.62,6.16,D
